program_number,seq_num,master_source,site_name,header_title,program_label,program_type,siteclass,designation,duplicate_flag,alt_id,alt_name,sites_raw,sites_count_derived,former_site_code,epa_id_number_raw,epa_federal_sites_count_derived,npl_status,non_npl_status,epa_region,classification,program,dec_region,address,address1,city,locality,zip,zipcode,zip_anomaly_flag,county,latitude,longitude,coord_flag,area_acres_best,area_acres,area_acres_scraped,estimated_acres_int,estimated_size,area_m2,area_km2,area_source,acreage_note,site_type,disposal_period_from,disposal_period_to,disposal_period_note,project_completion_date,current_owner_name,current_owner_address,owner_during_disposal,current_onsite_operator,stated_operator_address,owner_name,control_code,control_type,ic_ec_control_type,ic_ec_control_elements,chemicals,Num. Chem.,waste_name,contaminants,community_distance_note,community_school,community_daycare,community_medical,community_senior_care,disadvantaged_community_boundary,potential_ej_area,fuds_flag,fuds_property_number,fuds_category,is_multi_ou,base_num,norm,ou_note,section,in_dataset,action_required,data_source,review_notes,location_note,current_zoning_uses,narrative,facility_note,website,website2,program_facility_name,site_code,site_name_clean,cite,program_category
C932164,82.0,nysdec_all_sites,"401, 402, 430 Buffalo Avenue Site","401, 402 and 430 Buffalo Avenue Site",Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,Brownfield Cleanup Program,9.0,"401, 402 and 430 Buffalo Avenue","401, 402 and 430 Buffalo Avenue",Niagara Falls,Niagara Falls,14303.0,14303,,,43.082222222,-79.056111111,,6.393,6.393,6.393,6.2,6.2 Acres,25870.106246320232,0.0259,polygon_boundary,,,,,,2015-12-22T00:00:00.000,,,,,,Faisal Merani,Decision Document,INST,Decision Document,Site Management Plan,"Chromium | Lead | Dibenz[a,h]anthracene | Barium | Benzo(a)pyrene | Indeno(1,2,3-cd)pyrene | Mercury | Benzo(b)fluoranthene | PCB aroclor 1260 | 1,2,4-trimethylbenzene | Benzo(a)anthracene",15.0,,"1,2,4-trimethylbenzene",,,,,,,,False,,,0.0,C932164,401402 and 430 buffalo avenue site,,,,,,,,,"The 401, 402, and 430 Buffalo Avenue site is a 6.2-acre property located in an urban area in Niagara Falls, Niagara County. The site is bound by 4th Street to the west, 6th Street and Holly Place to the east, a public alleyway from 4th Street and 6th Street to the north, and the Robert Moses State Parkway with the Niagara River beyond to the south. Buffalo Avenue intersects the site. The 401 Buffalo Avenue parcel has been redeveloped with a hotel and parking lot.Beginning in 1901, Nabisco Shredded Wheat occupied the 402 and 430 parcels. Operations included use of underground fuel oil storage tanks to fuel the baking ovens, paper box manufacturing and printing, material handling and shipping equipment, maintenance of manufacturing equipment and vehicles, possible application of pesticides and herbicides related to raw food material and finished goods storage, and use and storage of paint, solvents, thinners, grease and lubricants needed for manufacturing operations and maintenance.In 1956, the administration building closed and was leased to Union Carbide as a research facility. In 1963, that building became the first location for Niagara County Community College.The sites were found to be contaminated. Contaminants of Concern (Including Materials Disposed) included:ChromiumLeadDibenz[a,h]anthraceneBariumBenzo(a)pyreneIndeno(1,2,3-cd)pyreneMercuryBenzo(b)fluoranthenePCB aroclor 12601,2,4-trimethylbenzeneBenzo(a)anthracenePrior to remediation efforts, the primary contaminants of concern were polychlorinated biphenyls, lead, volatile organic compounds in the soil and benzene and 1,2,4-trimethylbenzene in groundwater. Remedial actions have successfully achieved soil (not groundwater) objectives for commercial use. Residual contamination in the soil and groundwater is being managed under a Site Management Plan.",,https://appfactory.dec.ny.gov/DERExternalSearch/ERDDetails?SiteName=&County=All%20Counties&City=Niagara%20Falls&Position=12&CameFromList=true&EngineeringControls=All&InstitutionalControls=All&Region=All%20Regions&ControlType3=All&Street=&Program=All%20Programs&SiteClass=All%20Classes&SiteCode=C932164,,"401,402 and 430 Buffalo Avenue Site",C932164,"401, 402, 430 Buffalo Avenue Site",https://appfactory.dec.ny.gov/DERExternalSearch/ERDDetails?SiteName=&County=All%20Counties&City=Niagara%20Falls&Position=12&CameFromList=true&EngineeringControls=All&InstitutionalControls=All&Region=All%20Regions&ControlType3=All&Street=&Program=All%20Programs&SiteClass=All%20Classes&SiteCode=C932164,BCP
C932142,,nysdec_all_sites,,,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,,9.0,,184 Sweeney Street,,North Tonawanda,,14120,,,43.023172562,-78.873875172,,1.861,1.861,1.861,,,7531.854410170805,0.0075,polygon_boundary,,,,,,2010-11-16T00:00:00.000,,,,,,Ben Freidland,Environmental Easement,INST,,,,,,benzo(k)fluoranthene,,,,,,,,False,,,0.0,C932142,remington rand building,,,,,,,,,,,,,Remington Rand Building,,,https://extapps.dec.ny.gov/data/DecDocs/C932142/,BCP
C932162,,nysdec_all_sites,,,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,,9.0,,1705 Factory Outlet Boulevard,,Niagara,,14304,,,43.0947,-78.981716667,,47.741,47.741,47.741,,,193201.2874929547,0.1932,polygon_boundary,,,,,,2014-01-22T00:00:00.000,,,,,,Aladdin Ghafari,Environmental Easement,INST,,,,,,vinyl chloride,,,,,,,,False,,,0.0,C932162,fashion outlets of niagara falls expansion,,,,,,,,,,,,,Fashion Outlets of Niagara Falls Expansion,,,https://extapps.dec.ny.gov/data/DecDocs/C932162/,BCP
C932183,,nysdec_all_sites,,,Brownfield Cleanup Program,BCP,A,Brownfield,,,,,,,,,,,,,,9.0,,333 1st Street,,Niagara Falls,,14303,,,43.087046594,-79.061115886,,0.852,0.852,0.852,,,3446.4588154449657,0.0034,polygon_boundary,,,,,,2025-11-21T00:00:00.000,,,,,,Paul Ray,,,,,,,,chrysene,,,,,,,,False,,,0.0,C932183,the nest,,,,,,,,,,,,,The Nest,,,https://extapps.dec.ny.gov/data/DecDocs/C932183/,BCP
C932126,72.0,nysdec_all_sites,7503 Niagara Falls Blvd.,7503 Niagara Falls Blvd.,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,Brownfield Cleanup Program,9.0,7515 Niagara Falls Blvd,7515 Niagara Falls Blvd,Niagara Falls,Niagara Falls,14302.0,14302,,,43.08771157,-78.978241987,,0.889,0.889,0.889,0.89,0.89 Acres,3597.153404178331,0.0036,polygon_boundary,,,,,,2008-02-13T00:00:00.000,,,,,,"Richard C. Fox, Jr.",Environmental Easement,INST,,Landuse Restriction | Site Management Plan | Monitoring Wells | O&M Plan | Vapor Mitigation | Monitoring Plan,"Tetrachloroethene (PCE) | 1,1,2-trichlorethylene",3.0,,tetrachloroethene (PCE),,,,,,,,False,,,0.0,C932126,7503 niagara falls blvd,,,,,,,,,"The 7503 Niagara Falls Blvd. site is a 0.89-acre site located in a commercial corridor at 7515 Niagara Falls Blvd. in Niagara Falls, Niagara County. The site was formerly addressed as 7503 Niagara Falls, Blvd.The property was formerly occupied by several commercial establishments, including various auto parts retail and auto repair facilities. Investigations revealed contamination, including:Tetrachloroethene (PCE)1,1,2-trichlorethyleneThe groundwater and saturated soils in two small areas of the site have been impacted. There is no evidence of any off site migration of ground water contaminants. One area of has residual VOC contaminants. An off site vapor investigation completed in July 2007 found no significant off site impacts. The owner of the site has incorporated a vapor mitigation system in the design and construction of the existing restaurant.",,,,7503 Niagara Falls Blvd.,C932126,7503 Niagara Falls Blvd.,https://extapps.dec.ny.gov/data/DecDocs/C932126/,BCP
C932145,75.0,nysdec_all_sites,3807 Highland Avenue Site,3807 Highland Avenue Site,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,Brownfield Cleanup Program,9.0,3807 Highland Avenue,3807 Highland Avenue,Niagara Falls,Niagara Falls,14305.0,14305,,,43.122191667,-79.041138889,,22.479,22.479,22.479,22.25,22.25 Acres,90968.77751099304,0.091,polygon_boundary,,,,,,2010-06-08T00:00:00.000,,,,,,,Environmental Easement,INST,,Landuse Restriction | Site Management Plan | Fencing/Access Control | IC/EC Plan | Ground Water Use Restriction,"Chromium | Iron | Benzo(k)fluoranthene | Arsenic | Phenanthrene | Pyrene | Dibenz[a,h]anthracene | Anthracene | Benzo(a)pyrene | Indeno(1,2,3-cd)pyrene | Manganese | Nickel | Sodium | Benzo(b)fluoranthene | Chrysene | Fluoranthene | Benzo(a)anthracene | Magnesium",21.0,,phenanthrene,,,,,,,,False,,,0.0,C932145,3807 highland avenue site,,,,,,,,,"The 3807 Highland Avenue Site is a 22.25-acre site located in an urban area at 3807 Highland Avenue in the City of Niagara Falls, Niagara County. The site is bounded by Highland Avenue to the west, College Avenue to the south and industrial properties to the north and east. Residences are nearby.Since at least 1913 the site was used for industrial manufacturing, with the most recent use of the site for manufacturing silicon metal and ferrosilicon metal.The fill materials consist of silt, sand, and gravel with varying amounts of slag, metal, and cinder-like materials at depths ranging from surface to 9.5 feet below ground surface (fbgs).Remediation at the site is complete. Prior to remediation, the primary contaminants of concern were volatile organic compounds (VOCs), semi-volatile organic compounds (SVOCs), and metals in the soil and sediment, including:ChromiumIronBenzo(k)fluorantheneArsenicPhenanthrenePyreneDibenz[a,h]anthraceneAnthraceneBenzo(a)pyreneIndeno(1,2,3-cd)pyreneManganeseNickelSodiumBenzo(b)fluorantheneChryseneFluorantheneBenzo(a)anthraceneMagnesiumRemedial actions have achieved soil (not groundwater) cleanup objectives for industrial use. Residual contamination in the soil, groundwater, and sediment is being managed under a Site Management Plan.",,,,3807 Highland Avenue Site,C932145,3807 Highland Avenue Site,https://extapps.dec.ny.gov/data/DecDocs/C932145/,BCP
C932160,81.0,nysdec_all_sites,Covanta Niagara Rail to Truck Intermodal Facility,Covanta Niagara Rail-to-Truck Intermodal Facility,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,Brownfield Cleanup Program,9.0,139 47th Street Rear,139 47th Street Rear,Niagara Falls,Niagara Falls,14304.0,14304,,,43.08475,-79.005138889,,14.548,14.548,14.548,15.04,15.04 Acres,58874.61117907644,0.0589,polygon_boundary,,,,,,2013-05-02T00:00:00.000,"Reworld Niagara I, LLC",,,,,Sierra Bank,Environmental Easement,INST,,Landuse Restriction | Site Management Plan | Cover System | Fencing/Access Control | Ground Water Use Restriction,"Chromium | Zinc | Benzo(k)fluoranthene | Cadmium | Endosulfan | Lead | Selenium | Alpha-BHC | Arsenic | Dibenz[a,h]anthracene | Barium | Benzo(a)pyrene | Beta-BHC | Indeno(1,2,3-cd)pyrene | Cobalt | Copper | Heptachlor epoxide | Manganese | Mercury | Nickel | Benzo(b)fluoranthene | Chrysene | Silver | Acetone | Benzo(a)anthracene | Dieldrin | Site Environmental Assessment",30.0,,selenium,,,,,,,,False,,,0.0,C932160,covanta niagara railtotruck intermodal facility,,,,,,,,,"The Covanta Niagara Rail-to-Truck Intermodal Facility site is an approximately 15.04-acre site located at the eastern edge of a larger former industrial complex at 137 47th Street in the City of Niagara Falls, Niagara County.The site previously housed a building used for the maintenance and repair of locomotives, an inactive rail yard, and concrete floor slabs from the former industrial complex. Portions of the site consisted of aged asphalt, concrete and gravel surfaces with some vegetation occurring along the eastern site boundary. The former building, rail yard and other site features were removed during the remediation and redevelopment of the site.  A new container thawing building and new railroad tracks have been constructed as part of the site redevelopment.The larger industrial complex was used in the early 1900s by the Union Carbide Corporation Metals Division. The plant produced special alloys, tungsten, ferroalloys, calcium carbide,  ferrovanadium and ferrotungsten. Union Carbides Linde Division also operated a welding flux manufacturing facility on the plant property. Praxair, Inc. is the current owner of the property. Other industrial operators on the property include Praxair, ESAB, L-Tech, Stratcor, Inc., US Vanadium and UMETCO. The portion of the complex encompassed by this site was primarily utilized for rail facilities that serviced the plant and other adjacent industries, including the former Electromet facility. Electromet is likely the source of radiological material (TENORM)(human enhanced radiological material).Residual contamination in soil and groundwater is being managed under a Site Management Plan.Contaminants of Concern (Including Materials Disposed) include:ChromiumZincBenzo(k)fluorantheneCadmiumEndosulfanLeadSeleniumAlpha-BHCArsenicDibenz[a,h]anthraceneBariumBenzo(a)pyreneBeta-BHCIndeno(1,2,3-cd)pyreneCobaltCopperHeptachlor epoxideManganeseMercuryNickelBenzo(b)fluorantheneChryseneSilverAcetoneBenzo(a)anthraceneDieldrinSite Environmental AssessmentPrior to remediation the primary contaminants of concern were semi-volatile organic compounds (SVOCs), metals and pesticides in soil and volatile organic compounds (VOCs) and metals in groundwater. Remedial actions have achieved soil (not groundwater) cleanup objectives for industrial use. Residual contamination in soil and groundwater is being managed under a Site Management Plan.",,,,Covanta Niagara Rail-to-Truck Intermodal Facility,C932160,Covanta Niagara Rail to Truck Intermodal Facility,https://extapps.dec.ny.gov/data/DecDocs/C932160/,BCP
C932133,,nysdec_all_sites,,,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,,9.0,,1925 Main Street,,Niagara Falls,,14305-2637,,,43.106619444,-79.052769444,,0.802,0.802,0.802,,,3244.1241207216267,0.0032,polygon_boundary,,,,,,2011-09-20T00:00:00.000,,,,,,Thomas Deboy,Environmental Easement,INST,,,,,,xylene (mixed),,,,,,,,False,,,0.0,C932133,915 cleveland avenue,,,,,,,,,,,,,915 Cleveland Avenue,,,https://extapps.dec.ny.gov/data/DecDocs/C932133/,BCP
C932134,74.0,nysdec_all_sites,1501 College Avenue Site,1501 College Avenue Site,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,Brownfield Cleanup Program,9.0,1501 College Avenue,1501 College Avenue,Niagara Falls,Niagara Falls,14304.0,14304,,,43.120805556,-79.041666667,,12.332,12.332,12.332,12.357,12.357 Acres,49905.03227109427,0.0499,polygon_boundary,,,,,,2012-12-31T00:00:00.000,,,,,,Sean O'Leary,Environmental Easement,INST,,Landuse Restriction | Site Management Plan | Cover System | Soil Management Plan | Fencing/Access Control | IC/EC Plan | Ground Water Use Restriction,"Chromium | Polychlorinated biphenyls (PCB) | Zinc | Benzo(k)fluoranthene | Arsenic | Phenanthrene | Pyrene | Acenaphthene | Dibenz[a,h]anthracene | Dibenzofuran | Benzo(a)pyrene | Fluorene | Indeno(1,2,3-cd)pyrene | Copper | Mercury | Nickel | Benzo(b)fluoranthene | Benzo(g,h,i)perylene | Chrysene | Fluoranthene | Naphthalene | Benzo(a)anthracene",27.0,,polychlorinated biphenyls (PCB),,,,,,,,False,,,0.0,C932134,1501 college avenue site,,,,,,,,,"The 1501 College Avenue Site is a 12.357-acre site, located at 1501 College Avenue in the City of Niagara Falls, Niagara County. The site is bounded by College Avenue to the north, a private access road to the west and vacant industrial properties to the east and south. Residences are approximately 650 feet to the southwest.The site consists of most of the former Union Carbide facility and previously contained several abandoned manufacturing buildings which have since been removed. There is evidence of illegal vehicle stripping and dumping occurring on the site.Union Carbide operated the site as a manufacturing facility from 1910-1986. It manufactured specialty machined graphite, carbon liners, cathode blocks, and furnace electrodes. After 1986, the site was operated by Niagara Vest Corporation. Investigations revealed contamination, including:ChromiumPolychlorinated biphenyls (PCB)ZincBenzo(k)fluorantheneArsenicPhenanthrenePyreneAcenaphtheneDibenz[a,h]anthraceneDibenzofuranBenzo(a)pyreneFluoreneIndeno(1,2,3-cd)pyreneCopperMercuryNickelBenzo(b)fluorantheneBenzo(g,h,i)peryleneChryseneFluorantheneNaphthaleneBenzo(a)anthraceneRemedial actions have successfully achieved industrial soil cleanup objectives at the site. Residual contamination of soil is being managed under a Site Management Plan.The site is vacant, partially fenced and bermed.",,https://appfactory.dec.ny.gov/DERExternalSearch/ERDDetails?SiteName=&County=All%20Counties&City=Niagara%20Falls&Position=3&CameFromList=true&EngineeringControls=All&InstitutionalControls=All&Region=All%20Regions&ControlType3=All&Street=&Program=All%20Programs&SiteClass=All%20Classes&SiteCode=C932134,,1501 College Avenue Site,C932134,1501 College Avenue Site,https://appfactory.dec.ny.gov/DERExternalSearch/ERDDetails?SiteName=&County=All%20Counties&City=Niagara%20Falls&Position=3&CameFromList=true&EngineeringControls=All&InstitutionalControls=All&Region=All%20Regions&ControlType3=All&Street=&Program=All%20Programs&SiteClass=All%20Classes&SiteCode=C932134,BCP
C932150,77.0,nysdec_all_sites,Former Mill No. 2,Former Mill No. 2,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,Brownfield Cleanup Program,9.0,4400 Royal Avenue,4400 Royal Avenue,Niagara Falls,Niagara Falls,14303.0,14303,,,43.088215315,-79.013258844,,18.484,18.484,18.484,18.52,18.52 Acres,74801.67105849729,0.0748,polygon_boundary,,Structure,,,,2012-05-11T00:00:00.000,Greenpac Mill LLC,"4400 Greenpac Mille, LLC",,,,Jen Booker,Environmental Easement,INST,,Landuse Restriction | Site Management Plan | IC/EC Plan | Ground Water Use Restriction,"Iron | Antimony | Arsenic | 1,1 dichloroethene | 1,3-dichlorobenzene | Dibenz[a,h]anthracene | Benzo(a)pyrene | Indeno(1,2,3-cd)pyrene | 1,2-dichlorobenzene | Bis(2-ethylhexyl)phthalate | Manganese | Mercury | Sodium | 1,4-dichlorobenzene | Benzo(b)fluoranthene | Benzo(a)anthracene | Chlorobenzene | Magnesium",22.0,,antimony,,,,,,,,False,,,0.0,C932150,former mill no 2,,,,,,,,,"The Former Mill #2 site, now known as Greenpac Mill, LLC/Cascades is a facility located at 4400 Royal Ave, Niagara Falls, Niagara County. The Greenpac Mill Site which includes the Former Mill #2, Northern Extension, and CSX Right of Way is 18.52 acres. The site is bounded by the active Norampac facility to the north, open land owned by Power Authority State of New York (PASNY) to the west, Royal Avenue to the south and industrial land along 47th street to the east. The site is adjacent to the Frontier Chemical Royal Ave inactive hazardous waste site #932110. Residences are within a quarter mile.The Former Mill #2 area and buildings encompassed approximately 661,980 square feet and historically housed paper manufacturing, finishing, and packaging operations.Investigations revealed contamination, including:Contaminant Name/TypeIronAntimonyArsenic1,1 dichloroethene1,3-dichlorobenzeneDibenz[a,h]anthraceneBenzo(a)pyreneIndeno(1,2,3-cd)pyrene1,2-dichlorobenzeneBis(2-ethylhexyl)phthalateManganeseMercurySodium1,4-dichlorobenzeneBenzo(b)fluorantheneBenzo(a)anthraceneChlorobenzeneMagnesiumTo address the contamination at the site and to prepare it for the construction of a new paper mill Greenpac submitted a application and was accepted into the NYS Brownfield Clean-up Program on March 24, 2010.As part of the clean-up activities the company completed the demolition of all site structures and the removal of both chemical and radiologically contaminated soil and construction materials that were determined to be on site. Prior to remediation, the primary contaminants of concern were SVOCs, arsenic, manganese, and mercury in the soil. VOCs and metals were found in the groundwater. Remedial actions have successfully achieved soil cleanup objectives for industrial use. Residual contamination in the soil and groundwater is being managed under a Site Management Plan.The Certificate of Completion for this site is dated June 29, 2012.",,https://appfactory.dec.ny.gov/DERExternalSearch/ERDDetails?SiteName=&County=All%20Counties&City=Niagara%20Falls&Position=8&CameFromList=true&EngineeringControls=All&InstitutionalControls=All&Region=All%20Regions&ControlType3=All&Street=&Program=All%20Programs&SiteClass=All%20Classes&SiteCode=C932150,,Former Mill No. 2,C932150,Former Mill No. 2,https://appfactory.dec.ny.gov/DERExternalSearch/ERDDetails?SiteName=&County=All%20Counties&City=Niagara%20Falls&Position=8&CameFromList=true&EngineeringControls=All&InstitutionalControls=All&Region=All%20Regions&ControlType3=All&Street=&Program=All%20Programs&SiteClass=All%20Classes&SiteCode=C932150,BCP
C932170,,nysdec_all_sites,,,Brownfield Cleanup Program,BCP,A,Brownfield,,,,,,,,,,,,,,9.0,,6200-6390 Niagara Falls Boulevard,,Niagara Falls,,14304,,,43.090402778,-78.992016667,,6.884,6.884,6.884,,,27857.916149598,0.0279,polygon_boundary,,,,,,2022-03-02T00:00:00.000,,,,,,"Carl Hasselback, Jr.",,,,,,,,chloroethane,,,,,,,,False,,,0.0,C932170,62006390 niagara falls boulevard,,,,,,,,,,,,,6200-6390 Niagara Falls Boulevard,,,https://extapps.dec.ny.gov/data/DecDocs/C932170/,BCP
C932161,,nysdec_all_sites,,,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,,9.0,,600 River Road,,North Tonawanda,,14120-6809,,,43.035925,-78.886533333,,5.94,5.94,5.94,,,24036.87736666587,0.024,polygon_boundary,,,,,,2015-12-17T00:00:00.000,,,,,,Lucian Visone,Environmental Easement,INST,,,,,,lead,,,,,,,,False,,,0.0,C932161,600 river road apartments,,,,,,,,,,,,,600 River Road Apartments,,,https://extapps.dec.ny.gov/data/DecDocs/C932161/,BCP
C932157,78.0,nysdec_all_sites,Tract I Highland Avenue,Tract I Highland Avenue,Brownfield Cleanup Program,BCP,C,Brownfield,,,,,,,,,,,,,Brownfield Cleanup Program,9.0,3123 HIGHLAND AVENUE,3123 HIGHLAND AVENUE,NIAGARA FALLS,NIAGARA FALLS,14305.0,14305,,,43.116379107,-79.045761201,,6.078,6.078,6.078,5.844,5.844 Acres,24595.5021462257,0.0246,polygon_boundary,,Structure,,,,2014-12-23T00:00:00.000,Brightfields Corporation,,,,,Laury A. Rogers,Environmental Easement,INST,,Landuse Restriction | Site Management Plan | IC/EC Plan | Ground Water Use Restriction,"Polychlorinated biphenyls (PCB) | Lead | Arsenic | Dibenz[a,h]anthracene | Barium | Benzo(a)pyrene | Indeno(1,2,3-cd)pyrene | Copper | Benzo(b)fluoranthene",12.0,,,,,,,,,,False,,,0.0,C932157,tract i highland avenue,,,,,,,,,"The Tract I Site is located in a mixed light industrial, commercial and residential area at 3123 Highland Avenue in the City of Niagara Falls, Niagara County. It is approximately 5.9 acres and is bounded by Highland Avenue to the west; the Tulip Corporation, a plastics recycling company to the north; a 60 foot wide National Grid/Niagara Mohawk Power Corp. utility right-of-way to the east; and the Tract II Highland Avenue State Superfund Site (DEC Site Number 932136) to the south and east.  Several commercial establishments and the Niagara Falls Alternative School are located to the west of the site.The site is the current location of a battery manufacturing facility.The Power City Warehouse was formerly part of a larger battery manufacturing facility which encompassed the adjacent Tulip Corporation property north of the site. Sometime around 1910, U.S. Light and Heat Co., and later Autolite Co., began automobile, truck, and tractor battery manufacturing. Prestolite Co. acquired the facility in the 1960s and retooled operations for the manufacturing of hard rubber battery cases, filling of batteries with sulfuric acid, and battery charging. The facility moved to 3001 Highland Avenue in the mid-70s, at which time the site was used as an automotive body shop and a warehouse. The site has been vacant since the late 1980s. In 1990, the city of Niagara Falls retained ownership of the site due to tax foreclosure.Contamination was identified. Contaminants of Concern (Including Materials Disposed) included:Polychlorinated biphenyls (PCB)LeadArsenicDibenz[a,h]anthraceneBariumBenzo(a)pyreneIndeno(1,2,3-cd)pyreneCopperBenzo(b)fluoranthenePrior to the Interim Remedial Measures, the Site was the subject of four investigations and a USEPA Removal Action within the Power City Warehouse. The primary contaminant of concern identified was lead. Other metals (arsenic, barium, cadmium, copper, mercury, zinc), semi-volatile organic compounds (SVOCs), pesticides and polychlorinated biphenyls (PCBs) were identified in excess of commercial soil cleanup objectives (SCOs) in surface soil from beneath the floors and in sediment from inside drains or sumps inside the building. Lead levels ranged from 2,350 mg/kg to 178,000 mg/kg inside the building and from 1,210 to 16,900 mg/kg outside the building.Groundwater concentrations of a few metal and pesticide compounds as well as trichloroethene (TCE) at 8.7 ug/l in one well were found to exceed NYSDEC standards however groundwater use is prohibited by local ordinance thereby limiting any future human exposure. During subslab sampling activities two areas of TENORM (human enhanced radioactive materials) were identified above the TENORM Slag cleanup criterion value of 13,400 counts per minute (on a 2 inch x 2 inch NaI detector) established on the adjacent Tract II Site.To address the historical contamination on the site the owner entered and was accepted into the NYS Brownfield Clean-up Program in March 2012. A Certificate of Completion was issued for the project on 12/23/2014.However, utility lines and other subsurface structures could influence site groundwater flow.Remedial actions have successfully achieved soil cleanup objectives for commercial use.Some contaminated soils remain at the northern property line beneath concrete or pavement. A local ordinance prohibits use of groundwater for any purpose, and the site is served by a public water supply that obtains water from a different source not affected by this contamination.",,,,Tract I Highland Avenue,C932157,Tract I Highland Avenue,https://extapps.dec.ny.gov/data/DecDocs/C932157/,BCP
